Resistance	Thickness	Time_R	Time_T	Rate
29.59	0.318	16:56:23.894333	16:56:23.908979	0.1
29.55	0.318	16:56:24.096976	16:56:24.097773	0.1
29.45	0.318	16:56:24.396021	16:56:24.396837	0.1
29.48	0.318	16:56:24.598833	16:56:24.599429	0.1
29.5	0.318	16:56:24.894273	16:56:24.894987	0.1
29.42	0.318	16:56:25.098418	16:56:25.098978	0.1
29.38	0.318	16:56:25.297670	16:56:25.298230	0.1
29.48	0.318	16:56:25.593701	16:56:25.607880	0.1
29.47	0.318	16:56:25.797891	16:56:25.798508	0.1
29.33	0.318	16:56:26.092614	16:56:26.107125	0.1
29.33	0.318	16:56:26.299402	16:56:26.299969	0.1
29.41	0.318	16:56:26.595342	16:56:26.595913	0.1
29.36	0.318	16:56:26.797945	16:56:26.798495	0.1
29.32	0.318	16:56:27.095782	16:56:27.096597	0.1
29.34	0.318	16:56:27.299293	16:56:27.300398	0.1
29.35	0.318	16:56:27.594674	16:56:27.595449	0.1
29.35	0.318	16:56:27.795976	16:56:27.796542	0.1
29.33	0.318	16:56:27.999379	16:56:28.000265	0.1
29.23	0.318	16:56:28.294560	16:56:28.295184	0.1
29.25	0.318	16:56:28.495385	16:56:28.496100	0.1
29.26	0.318	16:56:28.791692	16:56:28.806517	0.1
29.22	0.318	16:56:28.992840	16:56:29.007793	0.1
29.24	0.318	16:56:29.290016	16:56:29.304075	0.1
29.25	0.318	16:56:29.490824	16:56:29.505864	0.1
29.16	0.318	16:56:29.788723	16:56:29.802837	0.1
29.15	0.318	16:56:29.991232	16:56:30.006012	0.1
29.14	0.318	16:56:30.203914	16:56:30.207017	0.1
29.16	0.318	16:56:30.489293	16:56:30.503585	0.1
29.15	0.318	16:56:30.690667	16:56:30.705574	0.1
29.16	0.318	16:56:30.986758	16:56:31.001145	0.1
29.16	0.318	16:56:31.194405	16:56:31.202935	0.1
29.1	0.318	16:56:31.485240	16:56:31.499663	0.1
29.08	0.318	16:56:31.688181	16:56:31.703212	0
29.12	0.318	16:56:31.998271	16:56:31.998858	0
29.1	0.318	16:56:32.185968	16:56:32.200565	0
29.04	0.318	16:56:32.497385	16:56:32.497978	0
29.05	0.318	16:56:32.682493	16:56:32.697809	0
29.06	0.318	16:56:32.996299	16:56:32.996876	0
29.07	0.318	16:56:33.185493	16:56:33.199950	0
29.06	0.318	16:56:33.388385	16:56:33.403225	0
28.98	0.318	16:56:33.683696	16:56:33.698332	0
28.98	0.318	16:56:33.884607	16:56:33.900153	0
29.01	0.318	16:56:34.196013	16:56:34.196600	0
28.98	0.318	16:56:34.395865	16:56:34.396766	0
28.97	0.318	16:56:34.692134	16:56:34.705798	0
28.98	0.318	16:56:34.893623	16:56:34.894215	0
28.92	0.318	16:56:35.190721	16:56:35.205233	0
28.89	0.318	16:56:35.393571	16:56:35.394148	0
28.89	0.318	16:56:35.691125	16:56:35.704984	0
28.94	0.318	16:56:35.893298	16:56:35.895100	0
28.92	0.318	16:56:36.095288	16:56:36.095850	0
28.87	0.318	16:56:36.389969	16:56:36.404131	0
28.88	0.318	16:56:36.590710	16:56:36.605795	0
28.87	0.318	16:56:36.886848	16:56:36.901865	0
28.83	0.318	16:56:37.088918	16:56:37.104204	0
28.87	0.318	16:56:37.384896	16:56:37.399975	0
28.87	0.318	16:56:37.589671	16:56:37.603692	0
28.79	0.318	16:56:37.887539	16:56:37.901711	0
28.78	0.318	16:56:38.090179	16:56:38.104289	0
28.85	0.318	16:56:38.385454	16:56:38.400510	0
28.82	0.318	16:56:38.589799	16:56:38.603857	0
28.79	0.318	16:56:38.793451	16:56:38.806193	0
28.78	0.318	16:56:39.084548	16:56:39.099568	0
28.79	0.318	16:56:39.288668	16:56:39.300795	0
28.74	0.318	16:56:39.584748	16:56:39.599851	0
28.71	0.318	16:56:39.787907	16:56:39.802532	0
28.77	0.318	16:56:40.085763	16:56:40.099568	0
28.77	0.318	16:56:40.286950	16:56:40.300902	0
28.68	0.318	16:56:40.581534	16:56:40.596384	0
28.68	0.318	16:56:40.782728	16:56:40.797853	0
28.69	0.318	16:56:41.095314	16:56:41.095923	0
28.7	0.318	16:56:41.281898	16:56:41.296682	0
28.7	0.318	16:56:41.495037	16:56:41.499237	0
28.65	0.318	16:56:41.782273	16:56:41.797653	0
28.63	0.318	16:56:41.988625	16:56:41.999027	0
28.69	0.318	16:56:42.282115	16:56:42.296211	0
28.68	0.318	16:56:42.487248	16:56:42.497777	0
28.6	0.318	16:56:42.781364	16:56:42.795846	0
28.62	0.318	16:56:42.982211	16:56:42.997023	0
28.64	0.318	16:56:43.294572	16:56:43.295146	0
28.61	0.318	16:56:43.482270	16:56:43.496524	0
28.61	0.318	16:56:43.780796	16:56:43.795755	0
28.62	0.318	16:56:43.986225	16:56:44.000655	0
28.62	0.318	16:56:44.198589	16:56:44.204417	0
28.54	0.318	16:56:44.486585	16:56:44.500923	0
28.53	0.318	16:56:44.692310	16:56:44.702479	0
28.59	0.318	16:56:44.983337	16:56:44.997946	0
28.57	0.318	16:56:45.187276	16:56:45.200396	0
28.53	0.318	16:56:45.482913	16:56:45.497947	0
28.54	0.318	16:56:45.684887	16:56:45.699019	0
28.52	0.318	16:56:45.981953	16:56:45.996170	0
28.49	0.318	16:56:46.183862	16:56:46.198976	0
28.53	0.318	16:56:46.480693	16:56:46.494565	0
26.98	0.318	16:56:46.679850	16:56:46.694954	0
26.93	0.318	16:56:46.898770	16:56:46.899447	0
26.91	0.318	16:56:47.183451	16:56:47.198527	0
26.92	0.318	16:56:47.392634	16:56:47.402927	0
26.93	0.318	16:56:47.687384	16:56:47.701960	0
26.9	0.318	16:56:47.891818	16:56:47.892462	0
26.89	0.318	16:56:48.186787	16:56:48.201324	0
26.9	0.318	16:56:48.387212	16:56:48.402262	0
26.86	0.318	16:56:48.686137	16:56:48.700932	0
26.84	0.318	16:56:48.888250	16:56:48.903127	0
26.91	0.318	16:56:49.186532	16:56:49.200648	0
26.9	0.318	16:56:49.388159	16:56:49.402946	0
26.87	0.318	16:56:49.604701	16:56:49.605486	0
26.84	0.318	16:56:49.886594	16:56:49.901398	0
26.81	0.318	16:56:50.086784	16:56:50.101712	0
26.85	0.318	16:56:50.385418	16:56:50.399420	0
26.85	0.318	16:56:50.584553	16:56:50.599469	0
26.77	0.318	16:56:50.884348	16:56:50.898210	0
26.77	0.318	16:56:51.088240	16:56:51.103354	0
26.83	0.318	16:56:51.387747	16:56:51.401840	0
26.8	0.318	16:56:51.588567	16:56:51.589135	0
26.76	0.318	16:56:51.884315	16:56:51.898587	0
26.78	0.318	16:56:52.086271	16:56:52.100850	0
26.79	0.318	16:56:52.303478	16:56:52.304119	0
26.73	0.318	16:56:52.583785	16:56:52.598916	0
26.71	0.318	16:56:52.787226	16:56:52.801119	0
26.78	0.318	16:56:53.082333	16:56:53.096446	0
26.76	0.318	16:56:53.282976	16:56:53.297649	0
26.7	0.318	16:56:53.579531	16:56:53.594693	0
26.71	0.318	16:56:53.780670	16:56:53.795446	0
26.72	0.318	16:56:54.078410	16:56:54.093215	0
26.69	0.318	16:56:54.278090	16:56:54.293436	0
26.71	0.318	16:56:54.577689	16:56:54.592534	0
26.72	0.318	16:56:54.782527	16:56:54.796291	0
26.71	0.318	16:56:55.086392	16:56:55.098582	0
26.63	0.318	16:56:55.291575	16:56:55.292538	0
26.64	0.318	16:56:55.488949	16:56:55.494971	0
26.68	0.318	16:56:55.779041	16:56:55.793204	0
26.65	0.318	16:56:55.985138	16:56:55.998280	0
26.64	0.318	16:56:56.281127	16:56:56.295784	0
26.65	0.318	16:56:56.482913	16:56:56.497454	0
26.61	0.318	16:56:56.779571	16:56:56.793865	0
26.58	0.318	16:56:56.984638	16:56:56.998773	0
26.65	0.318	16:56:57.284707	16:56:57.299526	0
26.64	0.318	16:56:57.487983	16:56:57.488513	0
26.61	0.318	16:56:57.787717	16:56:57.788223	0
26.57	0.318	16:56:57.992435	16:56:57.992947	0
26.59	0.318	16:56:58.188358	16:56:58.191542	0
26.58	0.318	16:56:58.489321	16:56:58.489815	0
26.55	0.318	16:56:58.689737	16:56:58.690189	0
26.58	0.318	16:56:58.986164	16:56:59.001072	0
26.59	0.318	16:56:59.189907	16:56:59.190579	0
26.53	0.318	16:56:59.487200	16:56:59.487748	0
26.52	0.318	16:56:59.687715	16:56:59.688195	0
26.58	0.318	16:56:59.982907	16:56:59.997582	0
26.56	0.318	16:57:00.185928	16:57:00.200989	0
26.49	0.318	16:57:00.482798	16:57:00.496888	0
26.51	0.318	16:57:00.684531	16:57:00.699391	0
26.51	0.318	16:57:00.891892	16:57:00.900369	0
26.53	0.318	16:57:01.182531	16:57:01.197446	0
26.54	0.318	16:57:01.388479	16:57:01.389266	0
26.46	0.318	16:57:01.683384	16:57:01.698236	0
26.47	0.318	16:57:01.884876	16:57:01.899714	0
26.49	0.318	16:57:02.182140	16:57:02.195861	0
26.47	0.318	16:57:02.385675	16:57:02.400479	0
26.46	0.318	16:57:02.679994	16:57:02.695031	0
26.47	0.318	16:57:02.882880	16:57:02.897326	0
26.48	0.318	16:57:03.101251	16:57:03.102038	0
26.48	0.318	16:57:03.383997	16:57:03.397910	0
26.45	0.318	16:57:03.584262	16:57:03.598964	0
26.41	0.318	16:57:03.878090	16:57:03.892200	0
26.42	0.318	16:57:04.079108	16:57:04.094480	0
26.41	0.318	16:57:04.377572	16:57:04.392262	0
26.39	0.318	16:57:04.578475	16:57:04.593711	0
26.43	0.318	16:57:04.876405	16:57:04.891480	0
26.43	0.318	16:57:05.080186	16:57:05.095178	0
26.36	0.318	16:57:05.377846	16:57:05.393098	0
26.35	0.318	16:57:05.580509	16:57:05.595107	0
26.36	0.318	16:57:05.879232	16:57:05.894263	0
26.36	0.318	16:57:06.080609	16:57:06.094718	0
26.39	0.318	16:57:06.284329	16:57:06.299306	0
26.34	0.318	16:57:06.579864	16:57:06.594152	0
26.32	0.318	16:57:06.781998	16:57:06.797129	0
26.39	0.318	16:57:07.077520	16:57:07.092347	0
26.38	0.318	16:57:07.279675	16:57:07.294125	0
26.36	0.318	16:57:07.590462	16:57:07.590973	0
26.33	0.318	16:57:07.777189	16:57:07.791523	0
26.3	0.318	16:57:07.993820	16:57:07.994414	0
26.35	0.318	16:57:08.276972	16:57:08.291362	0
26.35	0.318	16:57:08.488140	16:57:08.495876	0
26.28	0.318	16:57:08.778432	16:57:08.793331	0
26.27	0.318	16:57:08.980255	16:57:08.995734	0
26.33	0.318	16:57:09.277420	16:57:09.292373	0
26.31	0.318	16:57:09.480366	16:57:09.495015	0
26.27	0.318	16:57:09.777010	16:57:09.791311	0
26.29	0.318	16:57:09.979135	16:57:09.994212	0
26.28	0.318	16:57:10.275815	16:57:10.290115	0
26.24	0.318	16:57:10.477517	16:57:10.492560	0
26.23	0.318	16:57:10.788436	16:57:10.788935	0
26.23	0.318	16:57:10.975995	16:57:10.990355	0
26.23	0.318	16:57:11.177924	16:57:11.193244	0
26.26	0.318	16:57:11.489207	16:57:11.489718	0
26.23	0.318	16:57:11.676190	16:57:11.691579	0
26.24	0.318	16:57:11.988509	16:57:11.989012	0
26.25	0.318	16:57:12.175528	16:57:12.189811	0
26.2	0.318	16:57:12.486115	16:57:12.486623	0
26.18	0.318	16:57:12.673638	16:57:12.687487	0
26.18	0.318	16:57:12.985016	16:57:12.986328	0
26.23	0.318	16:57:13.187060	16:57:13.187553	0
26.21	0.318	16:57:13.387325	16:57:13.387799	0
26.18	0.318	16:57:13.683759	16:57:13.698442	0
26.2	0.318	16:57:13.887902	16:57:13.888370	0
26.18	0.318	16:57:14.183497	16:57:14.198292	0
26.15	0.318	16:57:14.387565	16:57:14.388082	0
26.2	0.318	16:57:14.683381	16:57:14.697818	0
26.2	0.318	16:57:14.887144	16:57:14.887668	0
26.14	0.318	16:57:15.183799	16:57:15.184674	0
26.14	0.318	16:57:15.387640	16:57:15.388615	0
26.19	0.318	16:57:15.682239	16:57:15.697060	0
26.17	0.318	16:57:15.885923	16:57:15.886607	0
26.12	0.318	16:57:16.087875	16:57:16.088622	0
26.13	0.318	16:57:16.383843	16:57:16.384390	0
26.14	0.318	16:57:16.586317	16:57:16.587042	0
26.33	0.318	16:57:16.882531	16:57:16.896957	0
26.29	0.318	16:57:17.086376	16:57:17.086846	0
26.36	0.318	16:57:17.383035	16:57:17.397609	0
26.35	0.318	16:57:17.585730	16:57:17.586201	0
26.27	0.318	16:57:17.884101	16:57:17.884651	0
26.28	0.318	16:57:18.087982	16:57:18.088483	0
26.29	0.318	16:57:18.382983	16:57:18.383740	0
26.26	0.318	16:57:18.584751	16:57:18.585322	0
26.24	0.318	16:57:18.882041	16:57:18.896373	0
26.3	0.318	16:57:19.083781	16:57:19.084270	0
26.3	0.318	16:57:19.287370	16:57:19.287868	0
26.22	0.318	16:57:19.584032	16:57:19.584567	0
26.22	0.318	16:57:19.783468	16:57:19.784152	0
26.27	0.318	16:57:20.080203	16:57:20.094303	0
26.25	0.318	16:57:20.281715	16:57:20.297009	0
26.22	0.318	16:57:20.578792	16:57:20.593862	0
26.24	0.318	16:57:20.781269	16:57:20.796271	0
26.21	0.318	16:57:21.076056	16:57:21.090987	0
26.18	0.318	16:57:21.279105	16:57:21.294376	0
26.17	0.318	16:57:21.489879	16:57:21.495151	0
26.17	0.318	16:57:21.776391	16:57:21.791417	0
26.18	0.318	16:57:21.987284	16:57:21.992859	0
26.18	0.318	16:57:22.273667	16:57:22.288271	0
26.18	0.318	16:57:22.475590	16:57:22.490490	0
26.18	0.318	16:57:22.774219	16:57:22.788619	0
26.2	0.318	16:57:22.976719	16:57:22.990853	0
26.14	0.318	16:57:23.272358	16:57:23.286568	0
26.12	0.318	16:57:23.475946	16:57:23.490987	0
26.13	0.318	16:57:23.785821	16:57:23.786329	0
26.15	0.318	16:57:23.974454	16:57:23.988796	0
26.16	0.318	16:57:24.177806	16:57:24.191898	0
26.12	0.318	16:57:24.474087	16:57:24.488659	0
26.1	0.318	16:57:24.675939	16:57:24.691097	0
26.16	0.318	16:57:24.971129	16:57:24.985461	0
26.16	0.318	16:57:25.171789	16:57:25.186637	0
26.09	0.318	16:57:25.485116	16:57:25.485655	0
26.09	0.318	16:57:25.686402	16:57:25.686934	0
26.13	0.318	16:57:25.983177	16:57:25.983961	0
26.11	0.318	16:57:26.185489	16:57:26.186071	0
26.08	0.318	16:57:26.482052	16:57:26.482575	0
26.12	0.318	16:57:26.684239	16:57:26.684730	0
26.13	0.318	16:57:26.881101	16:57:26.885832	0
26.05	0.318	16:57:27.184898	16:57:27.185631	0
26.05	0.318	16:57:27.385570	16:57:27.386060	0
26.11	0.318	16:57:27.682564	16:57:27.683457	0
26.1	0.318	16:57:27.885835	16:57:27.886318	0
26.05	0.318	16:57:28.182839	16:57:28.183582	0
26.07	0.318	16:57:28.385479	16:57:28.386005	0
26.04	0.318	16:57:28.681085	16:57:28.681625	0
26.02	0.318	16:57:28.883571	16:57:28.885156	0
26.06	0.318	16:57:29.179965	16:57:29.194078	0
26.07	0.318	16:57:29.382839	16:57:29.383637	0
26.08	0.318	16:57:29.585387	16:57:29.586041	0
26.01	0.318	16:57:29.880266	16:57:29.880806	0
26.01	0.318	16:57:30.081545	16:57:30.081989	0
26.04	0.318	16:57:30.377902	16:57:30.391961	0
26.01	0.318	16:57:30.578317	16:57:30.592660	0
26	0.318	16:57:30.875250	16:57:30.889347	0
26.03	0.318	16:57:31.076998	16:57:31.092185	0
25.98	0.318	16:57:31.374935	16:57:31.389928	0
25.96	0.318	16:57:31.576614	16:57:31.591174	0
26.03	0.319	16:57:31.871869	16:57:31.886019	0
26.02	0.319	16:57:32.074093	16:57:32.089233	0
26.01	0.319	16:57:32.285549	16:57:32.290901	0
25.98	0.319	16:57:32.573277	16:57:32.587597	0
25.96	0.319	16:57:32.783293	16:57:32.788071	0
26	0.319	16:57:33.085081	16:57:33.085590	0
26.01	0.319	16:57:33.276081	16:57:33.284586	0
25.93	0.319	16:57:33.582792	16:57:33.583446	0
25.93	0.319	16:57:33.783263	16:57:33.783980	0
25.99	0.319	16:57:34.078512	16:57:34.092670	0
25.97	0.319	16:57:34.280554	16:57:34.281037	0
25.93	0.319	16:57:34.575770	16:57:34.589907	0
25.94	0.319	16:57:34.777331	16:57:34.791472	0
25.96	0.319	16:57:34.989776	16:57:34.992939	0
25.91	0.319	16:57:35.275105	16:57:35.289438	0
25.89	0.319	16:57:35.484362	16:57:35.493090	0
25.96	0.319	16:57:35.776262	16:57:35.790218	0
25.96	0.319	16:57:35.978870	16:57:35.979553	0
25.88	0.319	16:57:36.276009	16:57:36.290707	0
25.89	0.319	16:57:36.477771	16:57:36.491755	0
25.93	0.319	16:57:36.774895	16:57:36.789112	0
25.91	0.319	16:57:36.977446	16:57:36.991706	0
25.88	0.319	16:57:37.192457	16:57:37.192853	0
25.86	0.319	16:57:37.473166	16:57:37.487243	0
25.86	0.319	16:57:37.690354	16:57:37.691178	0
25.92	0.319	16:57:37.971513	16:57:37.985784	0
25.91	0.319	16:57:38.173189	16:57:38.186320	0
25.85	0.319	16:57:38.483104	16:57:38.484002	0
25.87	0.319	16:57:38.670284	16:57:38.685659	0
25.87	0.319	16:57:38.982538	16:57:38.983204	0
25.85	0.319	16:57:39.170016	16:57:39.185156	0
25.88	0.319	16:57:39.481222	16:57:39.481729	0
25.89	0.319	16:57:39.668557	16:57:39.683174	0
25.89	0.319	16:57:39.979914	16:57:39.980543	0
25.88	0.319	16:57:40.167958	16:57:40.182776	0
25.85	0.319	16:57:40.374737	16:57:40.384126	0
25.83	0.319	16:57:40.680807	16:57:40.681385	0
25.85	0.319	16:57:40.874925	16:57:40.882244	0
25.82	0.319	16:57:41.179245	16:57:41.179759	0
25.8	0.319	16:57:41.370379	16:57:41.382361	0
25.85	0.319	16:57:41.667800	16:57:41.682581	0
25.85	0.319	16:57:41.870336	16:57:41.884542	0
25.8	0.319	16:57:42.181517	16:57:42.182012	0
25.8	0.319	16:57:42.368107	16:57:42.382792	0
25.8	0.319	16:57:42.584965	16:57:42.585660	0
25.8	0.319	16:57:42.880732	16:57:42.881244	0
25.78	0.319	16:57:43.081579	16:57:43.082390	0
25.79	0.319	16:57:43.380760	16:57:43.381247	0
25.8	0.319	16:57:43.579754	16:57:43.580175	0
25.76	0.319	16:57:43.876868	16:57:43.891013	0
25.74	0.319	16:57:44.077751	16:57:44.078245	0
25.82	0.319	16:57:44.372648	16:57:44.387230	0
25.81	0.319	16:57:44.575471	16:57:44.589722	0
25.74	0.319	16:57:44.871472	16:57:44.885337	0
25.75	0.319	16:57:45.072743	16:57:45.086718	0
25.76	0.319	16:57:45.288993	16:57:45.289947	0
25.78	0.319	16:57:45.571203	16:57:45.585309	0
25.79	0.319	16:57:45.781953	16:57:45.788478	0
25.72	0.319	16:57:46.070314	16:57:46.085405	0
25.71	0.319	16:57:46.273868	16:57:46.287945	0
25.78	0.319	16:57:46.568122	16:57:46.582597	0
25.76	0.319	16:57:46.770428	16:57:46.785668	0
25.72	0.319	16:57:47.068372	16:57:47.083135	0
25.73	0.319	16:57:47.271432	16:57:47.286505	0
25.72	0.319	16:57:47.568108	16:57:47.581866	0
25.7	0.319	16:57:47.768931	16:57:47.782870	0
25.68	0.319	16:57:48.080906	16:57:48.081405	0
25.69	0.319	16:57:48.267681	16:57:48.281612	0
25.7	0.319	16:57:48.471614	16:57:48.482383	0
25.73	0.319	16:57:48.777277	16:57:48.777773	0
25.71	0.319	16:57:48.978921	16:57:48.979406	0
25.68	0.319	16:57:49.272817	16:57:49.286728	0
25.7	0.319	16:57:49.475781	16:57:49.476318	0
25.68	0.319	16:57:49.774619	16:57:49.789192	0
25.65	0.319	16:57:49.976733	16:57:49.977236	0
25.65	0.319	16:57:50.273609	16:57:50.287407	0
25.72	0.319	16:57:50.476284	16:57:50.476836	0
25.71	0.319	16:57:50.678571	16:57:50.678990	0
25.65	0.319	16:57:50.977219	16:57:50.977726	0
25.66	0.319	16:57:51.177752	16:57:51.178219	0
25.67	0.319	16:57:51.476189	16:57:51.476718	0
25.66	0.319	16:57:51.678637	16:57:51.679648	0
25.66	0.319	16:57:51.973167	16:57:51.987226	0
25.68	0.319	16:57:52.174962	16:57:52.189065	0
25.63	0.319	16:57:52.470258	16:57:52.485157	0
25.61	0.319	16:57:52.672284	16:57:52.687151	0
25.68	0.319	16:57:52.967651	16:57:52.981612	0
25.67	0.319	16:57:53.170005	16:57:53.184826	0
25.65	0.319	16:57:53.381298	16:57:53.385384	0
25.63	0.319	16:57:53.668226	16:57:53.683013	0
25.6	0.319	16:57:53.874983	16:57:53.885685	0
25.66	0.319	16:57:54.169766	16:57:54.184421	0
25.66	0.319	16:57:54.371603	16:57:54.386537	0
25.58	0.319	16:57:54.665976	16:57:54.680973	0
25.59	0.319	16:57:54.868358	16:57:54.883454	0
25.65	0.319	16:57:55.166369	16:57:55.181281	0
25.62	0.319	16:57:55.368748	16:57:55.382723	0
25.6	0.319	16:57:55.665413	16:57:55.680495	0
25.62	0.319	16:57:55.867987	16:57:55.883112	0
25.63	0.319	16:57:56.083848	16:57:56.085236	0
25.63	0.319	16:57:56.365450	16:57:56.380604	0
25.63	0.319	16:57:56.568114	16:57:56.583050	0
25.56	0.319	16:57:56.866975	16:57:56.880692	0
25.58	0.319	16:57:57.065722	16:57:57.081211	0
25.59	0.319	16:57:57.364777	16:57:57.379135	0
25.57	0.319	16:57:57.566335	16:57:57.581754	0
25.59	0.319	16:57:57.866188	16:57:57.880604	0
25.6	0.319	16:57:58.070457	16:57:58.085314	0
25.6	0.319	16:57:58.289619	16:57:58.290303	0
25.53	0.319	16:57:58.572436	16:57:58.586876	0
25.53	0.319	16:57:58.773234	16:57:58.787972	0
25.59	0.319	16:57:59.070839	16:57:59.084534	0
25.57	0.319	16:57:59.273299	16:57:59.287420	0
25.54	0.319	16:57:59.566553	16:57:59.581546	0
25.56	0.319	16:57:59.770785	16:57:59.784939	0
25.54	0.319	16:58:00.069530	16:58:00.084391	0
25.52	0.319	16:58:00.272406	16:58:00.286353	0
25.57	0.319	16:58:00.568160	16:58:00.582056	0
25.57	0.32	16:58:00.770929	16:58:00.784962	0
25.52	0.32	16:58:01.068924	16:58:01.083440	0.1
25.52	0.32	16:58:01.271234	16:58:01.286230	0.1
25.52	0.321	16:58:01.474201	16:58:01.475086	0.2
25.53	0.321	16:58:01.770339	16:58:01.784729	0.4
25.51	0.321	16:58:01.971024	16:58:01.985929	0.5
25.52	0.321	16:58:02.268739	16:58:02.282229	0.6
25.53	0.322	16:58:02.469523	16:58:02.484589	0.7
25.49	0.322	16:58:02.767134	16:58:02.782203	0.8
25.47	0.322	16:58:02.970784	16:58:02.985625	0.8
25.55	0.322	16:58:03.267266	16:58:03.281957	0.9
25.54	0.323	16:58:03.468211	16:58:03.482968	1
25.47	0.323	16:58:03.764719	16:58:03.779023	1
25.49	0.323	16:58:03.969009	16:58:03.983494	1
25.5	0.324	16:58:04.176921	16:58:04.183951	1.1
25.52	0.324	16:58:04.465164	16:58:04.480031	1.1
25.52	0.324	16:58:04.669695	16:58:04.682001	1.1
25.45	0.324	16:58:04.977652	16:58:04.978175	1.1
25.45	0.325	16:58:05.165498	16:58:05.180784	1.1
25.51	0.325	16:58:05.474837	16:58:05.475369	1.2
25.49	0.326	16:58:05.662870	16:58:05.677130	1.2
25.46	0.326	16:58:05.963034	16:58:05.978155	1.2
25.48	0.326	16:58:06.167556	16:58:06.182546	1.2
25.49	0.326	16:58:06.378781	16:58:06.379217	1.2
25.49	0.327	16:58:06.668359	16:58:06.683292	1.2
25.49	0.327	16:58:06.872269	16:58:06.872971	1.2
25.43	0.328	16:58:07.167634	16:58:07.182387	1.2
25.44	0.328	16:58:07.370993	16:58:07.386196	1.2
